contrast,omitted_operational_group,estimate_points,shift_points,scope
MEMBRANE_INTERFACE-TM_CORE,family:Q8U4M3,0.5829635079478174,0.00021954917359366666,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q8VCW4,0.5673624175884499,-0.015381541185773874,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q94KI8,0.570329239023614,-0.012414719750609721,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q99808,0.5837293045950877,0.0009853458208639206,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9BSA9,0.5851145126989911,0.0023705539247674025,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9C994,0.5788972409577672,-0.003846717816456506,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9CMQ1,0.5783160254195443,-0.004427933354679385,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9EQJ0,0.5867254232646535,0.003981464490429749,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9H221,0.5737984407050152,-0.0089455180692085,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9H222,0.5857447697590804,0.0030008109848566646,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9H237,0.5793864868267089,-0.0033574719475148486,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9H3H5,0.5816560013360773,-0.0010879574381463496,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9JI12,0.5947839819193795,0.012040023145155811,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9KDP2,0.5962481170328281,0.013504158258604432,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9LFP6,0.5758699349729307,-0.006874023801292997,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9NA73,0.569829215896817,-0.012914742877406706,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9NQ11,0.572772492836261,-0.009971465937962717,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9NW15,0.5776184762837535,-0.0051254824904702415,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9NWC5,0.5923341319937557,0.009590173219532067,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9RFC8,0.5929439185686212,0.01019995979439749,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9U6P4,0.5962903823527396,0.013546423578515883,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9UNQ0,0.5845568322559165,0.001812873481692786,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9WY99,0.593345056194794,0.010601097420570322,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9X1B7,0.585528744292215,0.002784785517991311,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9X1G6,0.5778883621325511,-0.004855596641672576,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9X1H2,0.567898924708511,-0.014845034065712713,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9Z2J0,0.5889009270606861,0.006156968286462339,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:Q9ZI86,0.5800916067331546,-0.0026523520410690754,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:S5DM51,0.5874522447785486,0.00470828600432488,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:S5UH55,0.5838476615544099,0.0011037027801861707,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:UNRESOLVED_POOLED,0.5839130805096613,0.0011691217354375255,one operational group; not one dependence block
MEMBRANE_INTERFACE-TM_CORE,family:W7FI62,0.5600170195928805,-0.022726939181343195,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A0H3KP92,-0.6183539909809364,-0.02424808359210674,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A0H3PAV1,-0.5974699018410561,-0.003363994452226446,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A100XE85,-0.6255279295652253,-0.03142202217639566,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A1C3HJ46,-0.6225080700167618,-0.028402162627932156,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A1I2I8Z9,-0.5761415083956858,0.01796439899314382,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A2S6NEG7,-0.6021319522983629,-0.008026044909533337,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A2U9PNL2,-0.6109358639750632,-0.01682995658623355,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A3D4RH01,-0.5539631471247317,0.040142760264097896,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A3G8M5C3,-0.6020653040598554,-0.007959396671025805,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A6J4B0E7,-0.6020833842167139,-0.00797747682788428,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A6P1C618,-0.567257159298768,0.026848748090061575,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0A979HMS2,-0.5767861253515951,0.017319782037234464,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0L5S6,-0.5738790534663794,0.02022685392245021,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0QP27,-0.603225946060958,-0.009120038672128395,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A0R612,-0.5788195555933207,0.015286351795508989,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:A5FJF3,-0.632569938983352,-0.03846403159452243,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:B0FAQ4,-0.5987015021981722,-0.004595594809342612,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:B3DLA5,-0.5693505831964903,0.024755324192339296,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:C7R5Z1,-0.6250778868951078,-0.030971979506278207,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:D0VWR1,-0.6014197398925816,-0.007313832503751984,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:D0VWR7,-0.5993915419829008,-0.00528563459407114,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:D0VWR8,-0.5953787592527426,-0.0012728518639129952,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:E1BF86,-0.6116615388847396,-0.01755563149591008,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:F1NCD6,-0.4804915351685734,0.11361437222025617,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:F6RG56,-0.5947989297249168,-0.0006930223360871943,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:G2Q5N0,-0.6044448946463578,-0.010338987257528173,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:G4Z2L3,-0.6045980330729936,-0.010492125684163998,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:I1J9K0,-0.5843189989288132,0.009786908460016324,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:L7N662,-0.5843244923100442,0.009781415078785344,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:M4GGS2,-0.605546944370089,-0.01144103698125943,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:O00767,-0.6013114821975094,-0.007205574808679793,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:O15118,-0.5965615887755819,-0.0024556813867523085,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:O15439,-0.5808730034697894,0.01323290391904014,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:O15554,-0.6067897877156252,-0.012683880326795627,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:O27985,-0.5935998711714155,0.0005060362174139944,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:O29777,-0.5999911459209665,-0.005885238532136929,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:O88454,-0.6422278812487704,-0.0481219738599408,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:O97467,-0.6272588835450545,-0.03315297615622496,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P00157,-0.6017700934568216,-0.007664186067992025,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P02710,-0.5911513585786379,0.0029545488101917136,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P03960,-0.6346784185920671,-0.040572511203237474,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P05023,-0.6012195663905878,-0.007113659001758282,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P05030,-0.5452633867580733,0.04884252063075628,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P08183,-0.5795632580084876,0.014542649380341974,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P08842,-0.5674455438480691,0.02666036354076048,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P0AEK7,-0.5533002444151944,0.0408056629736352,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P0AGF4,-0.6659740439486652,-0.0718681365598356,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P10903,-0.4763555562128188,0.11775035117601082,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P21616,-0.5832063687209228,0.010899538667906786,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P23886,-0.5697030537234704,0.024402853665359166,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P29018,-0.5523015602193551,0.04180434716947448,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P29388,-0.6120628405396531,-0.0179569331508235,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P29973,-0.6435818684088327,-0.04947596102000311,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P30572,-0.5754134083439737,0.018692499044855888,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P31224,-0.6107595740606936,-0.01665366667186396,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P31382,-0.5724827282419364,0.02162317914689328,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P31639,-0.6056949441615145,-0.011589036772684854,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P33897,-0.6054072414070144,-0.011301334018184832,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P34413,-0.6099008578141067,-0.01579495042527716,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P38054,-0.5820239875086809,0.012081919880148687,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P39007,-0.6042505179625597,-0.010144610573730069,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P39524,-0.5620167661020983,0.032089141286731265,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P39986,-0.6205610563214257,-0.026455148932596085,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P41180,-0.6661970713812371,-0.0720911639924075,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P45844,-0.6297555258902968,-0.03564961850146724,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P47075,-0.5511452591949079,0.042960648193921674,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P51798,-0.616405613885466,-0.022299706496636384,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P54582,-0.5905361606703399,0.0035697467184897004,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P56726,-0.6344122587581996,-0.04030635136937008,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P75831,-0.5808785200993417,0.013227387289487837,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P92558,-0.6006298352380064,-0.006523927849176776,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P92960,-0.6175376854901828,-0.023431778101353287,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P93313,-0.5987793300379879,-0.0046734226491582966,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P9WN03,-0.5787113878664727,0.015394519522356903,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:P9WP37,-0.6044628392568888,-0.010356931868059187,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q03720,-0.5990368731486739,-0.0049309657598443565,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q03PY7,-0.5609494453299623,0.033156462058867284,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q13563,-0.6010603693906389,-0.00695446200180928,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q3TH73,-0.5997034524738121,-0.005597545084982426,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q5SHQ8,-0.5789809430304325,0.015124964358397084,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q5SKE6,-0.5976339429816564,-0.0035280355928268142,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q5VTY9,-0.6247521966251328,-0.030646289236303196,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q5W0Z9,-0.59060156396024,0.0035043434285896534,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q5XEZ5,-0.6018164446773426,-0.007710537288512995,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q687X5,-0.6038671365465117,-0.009761229157682124,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q6J8X0,-0.6155564152353968,-0.021450507846567258,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q7Z3C6,-0.6089122855780715,-0.014806378189241923,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q80WG5,-0.5613720980890138,0.032733809299815855,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q8BHY3,-0.4374057687557649,0.15670013863306465,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q8C1E7,-0.6005698575736758,-0.006463950184846124,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q8FDZ8,-0.5988254284995853,-0.004719521110755753,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q8K424,-0.6229056062338949,-0.028799698845065336,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q8N5C1,-0.6115261579483786,-0.017420250559549,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q8RCC3,-0.6262620207803945,-0.03215611339156491,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q8U4M3,-0.5700693307370238,0.024036576651805756,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q8VCW4,-0.5787102217615584,0.015395685627271182,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q94KI8,-0.6369899952902334,-0.04288408790140376,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9EQJ0,-0.6453826716527782,-0.05127676426394858,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9H221,-0.5499313314623776,0.044174575926451964,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9H222,-0.5961123609624461,-0.0020064535736165692,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9KDP2,-0.6260861219426966,-0.03198021455386706,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9NQ11,-0.5836220103856267,0.010483897003202899,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9NW15,-0.5898226134157512,0.004283293973078497,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9UNQ0,-0.5913763780927627,0.002729529296066971,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9X1H2,-0.4905674642540842,0.10353844313474538,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:Q9ZI86,-0.6193990762334051,-0.02529316884457549,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:S5UH55,-0.5974638852418546,-0.0033579778530249543,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-MEMBRANE_INTERFACE,family:UNRESOLVED_POOLED,-0.5987889423894363,-0.004683035000606611,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A0H2V8D3,0.04415815555367071,-0.020643511809197237,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A0H3KP92,0.06216505561119311,-0.002636611751674839,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A0H3PAV1,0.06471602897611886,-8.563838674908878e-05,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A100XE85,0.0481995088769269,-0.016602158485941043,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A1C3HJ46,0.062016860638057024,-0.002784806724810923,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A1I2I8Z9,0.08103420704017075,0.0162325396773028,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A2U9PNL2,0.07163184035552467,0.006830172992656721,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A3D4RH01,0.10517125583856678,0.04036958847569883,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A6J4B0E7,0.07030413402672411,0.0055024666638561716,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A6P1C618,0.10645574959076817,0.04165408222790022,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0A979HMS2,0.044580743028195674,-0.020220924334672274,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0L5S6,0.08497838733205354,0.02017671996918559,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0QP27,0.06384455933292905,-0.0009571080299388877,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A0R612,0.07465145738054996,0.009849790017682014,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:A5FJF3,0.041447973829420684,-0.023353693533447264,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:B0FAQ4,0.061921409855738935,-0.0028802575071290148,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:B3DLA5,-0.0031152100579514325,-0.06791687742081938,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:C7R5Z1,0.055073413671645,-0.00972825369122295,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:D0VWR1,0.0642040293887357,-0.0005976379741322465,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:D0VWR7,0.07714831876978646,0.012346651406918515,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:D0VWR8,0.06843849225782009,0.0036368248949521426,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:D6WJ77,0.021660603315469103,-0.04314106404739884,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:E1BF86,0.04117338348281957,-0.02362828388004838,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:E9DVV4,0.10671645421009136,0.04191478684722341,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:F1NCD6,0.16979427923550214,0.10499261187263417,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:F6RG56,0.0567155534709959,-0.008086113891872049,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:F8W463,0.031271429572205564,-0.03353023779066239,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:G2Q5N0,-0.06259431181550934,-0.1273959791783773,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:G4Z2L3,0.05115379152133109,-0.013647875841536858,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:H2MCM1,0.06816487979738921,0.003363212434521264,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:I1J9K0,0.07100233552724501,0.006200668164377059,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:L7N662,0.07269188728934523,0.00789021992647727,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:M4GGS2,0.07385186544487665,0.009050198082008704,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O00767,0.06400162978114962,-0.0008000375817183341,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O15118,0.06414167106878048,-0.0006599962940874644,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O15439,0.07623568354627067,0.011434016183402718,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O15554,0.06932488896869311,0.004523221605825167,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O27985,0.0548449887943198,-0.009956678568548146,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O29777,0.05782486902644877,-0.006976798336419182,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O88454,0.04942335567531326,-0.015378311687554689,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O93430,0.06536103313827724,0.0005593657754092863,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:O97467,0.053043039239146904,-0.011758628123721042,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P00157,0.062393447661475754,-0.002408219701392192,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P00410,0.05810255990343995,-0.006699107459427994,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P02710,0.06949083530423764,0.004689167941369682,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P03960,0.03883577597776938,-0.02596589138509857,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P05023,0.06655904079814716,0.001757373435279212,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P05030,0.12495023888898504,0.06014857152611709,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P08183,0.07683844931796009,0.01203678195509214,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P08842,0.10090026371611263,0.03609859635324468,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P0A1M6,0.12212476111332494,0.057323093750456994,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P0ADC3,0.05823226525449913,-0.006569402108368822,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P0AEK7,0.05893772280788297,-0.005863944554984981,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P0AGF4,0.020307368612822414,-0.044494298750045534,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P0DO17,0.13645873890325255,0.07165707154038461,one operational group; not one dependence block
